user_id,timestamp,decision_timestamp,decision,proximal_outcome_timestamp,proximal_outcome,step_count
user_2,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,18,25
user_2,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,1,2022-06-06 18:00:00,26,31
user_2,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,4,1
user_3,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,0,2022-06-06 09:00:00,52,861
user_3,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,24,29
user_3,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,12,6
user_3,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,0,2022-06-06 18:00:00,72,445
user_3,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,72,603
user_4,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,0,2022-06-06 09:00:00,7,3
user_4,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,29,172
user_4,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,18,63
user_4,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,1,2022-06-06 18:00:00,40,199
user_4,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,1,2022-06-06 20:30:00,49,474
user_5,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,0,2022-06-06 09:00:00,9,3
user_5,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,5,1
user_5,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,96,948
user_5,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,1,2022-06-06 18:00:00,15,9
user_5,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,12,16
user_6,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,1,2022-06-06 09:00:00,11,7
user_6,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,0,0
user_6,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,0,2022-06-06 15:30:00,8,4
user_6,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,0,2022-06-06 18:00:00,5,2
user_6,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,16,33
user_7,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,0,2022-06-06 09:00:00,0,0
user_7,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,12,10
user_7,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,30,110
user_7,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,0,2022-06-06 18:00:00,12,14
user_7,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,1,2022-06-06 20:30:00,12,11
user_8,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,0,2022-06-06 09:00:00,20,56
user_8,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,1,2022-06-06 12:30:00,41,118
user_8,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,56,804
user_8,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,0,2022-06-06 18:00:00,6,2
user_8,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,7,2
user_9,2022-06-06T09:05:00-05:00,2022-06-06 08:30:00,1,2022-06-06 09:00:00,0,0
user_9,2022-06-06T12:35:00-05:00,2022-06-06 12:00:00,0,2022-06-06 12:30:00,0,0
user_9,2022-06-06T15:35:00-05:00,2022-06-06 15:00:00,1,2022-06-06 15:30:00,5,2
user_9,2022-06-06T18:05:00-05:00,2022-06-06 17:30:00,1,2022-06-06 18:00:00,75,848
user_9,2022-06-06T20:35:00-05:00,2022-06-06 20:00:00,0,2022-06-06 20:30:00,9,7
user_0,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,54,310
user_0,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,0,2022-06-07 12:30:00,18,25
user_0,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,42,934
user_0,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,6,2
user_0,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,1,2022-06-07 20:30:00,6,1
user_1,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,0,2022-06-07 09:00:00,50,460
user_1,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,1,2022-06-07 12:30:00,3,1
user_1,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,0,0
user_1,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,106,981
user_1,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,0,2022-06-07 20:30:00,5,2
user_2,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,0,2022-06-07 09:00:00,71,372
user_2,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,0,2022-06-07 12:30:00,21,83
user_2,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,0,2022-06-07 15:30:00,27,79
user_2,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,62,544
user_2,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,0,2022-06-07 20:30:00,29,65
user_3,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,13,6
user_3,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,1,2022-06-07 12:30:00,10,7
user_3,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,13,7
user_3,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,6,2
user_3,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,0,2022-06-07 20:30:00,47,633
user_4,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,42,257
user_4,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,0,2022-06-07 12:30:00,27,76
user_4,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,0,2022-06-07 15:30:00,5,1
user_4,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,0,2022-06-07 18:00:00,26,64
user_4,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,1,2022-06-07 20:30:00,29,112
user_5,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,22,38
user_5,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,1,2022-06-07 12:30:00,44,158
user_5,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,62,359
user_5,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,0,0
user_5,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,0,2022-06-07 20:30:00,6,2
user_6,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,0,2022-06-07 09:00:00,56,380
user_6,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,1,2022-06-07 12:30:00,75,641
user_6,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,0,2022-06-07 15:30:00,16,29
user_6,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,0,2022-06-07 18:00:00,14,11
user_6,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,1,2022-06-07 20:30:00,17,21
user_7,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,0,0
user_7,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,0,2022-06-07 12:30:00,23,52
user_7,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,17,18
user_7,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,84,481
user_7,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,1,2022-06-07 20:30:00,34,45
user_8,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,1,2022-06-07 09:00:00,11,13
user_8,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,0,2022-06-07 12:30:00,3,1
user_8,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,0,2022-06-07 15:30:00,23,73
user_8,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,0,2022-06-07 18:00:00,6,3
user_8,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,0,2022-06-07 20:30:00,0,0
user_9,2022-06-07T09:05:00-05:00,2022-06-07 08:30:00,0,2022-06-07 09:00:00,10,9
user_9,2022-06-07T12:35:00-05:00,2022-06-07 12:00:00,1,2022-06-07 12:30:00,14,8
user_9,2022-06-07T15:35:00-05:00,2022-06-07 15:00:00,1,2022-06-07 15:30:00,44,194
user_9,2022-06-07T18:05:00-05:00,2022-06-07 17:30:00,1,2022-06-07 18:00:00,5,2
user_9,2022-06-07T20:35:00-05:00,2022-06-07 20:00:00,1,2022-06-07 20:30:00,52,209
user_0,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,0,2022-06-08 09:00:00,0,0
user_0,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,1,2022-06-08 12:30:00,5,1
user_0,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,19,109
user_0,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,5,1
user_0,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,0,2022-06-08 20:30:00,29,92
user_1,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,0,2022-06-08 09:00:00,5,2
user_1,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,0,2022-06-08 12:30:00,4,1
user_1,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,6,2
user_1,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,0,2022-06-08 18:00:00,57,574
user_1,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,0,0
user_2,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,1,2022-06-08 09:00:00,22,36
user_2,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,0,2022-06-08 12:30:00,15,19
user_2,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,8,3
user_2,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,7,2
user_2,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,8,7
user_3,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,0,2022-06-08 09:00:00,64,427
user_3,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,1,2022-06-08 12:30:00,76,784
user_3,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,71,303
user_3,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,0,2022-06-08 18:00:00,39,262
user_3,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,0,2022-06-08 20:30:00,15,12
user_4,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,0,2022-06-08 09:00:00,9,4
user_4,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,0,2022-06-08 12:30:00,10,17
user_4,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,97,437
user_4,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,0,2022-06-08 18:00:00,0,0
user_4,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,6,2
user_5,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,1,2022-06-08 09:00:00,36,52
user_5,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,0,2022-06-08 12:30:00,59,252
user_5,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,4,1
user_5,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,83,681
user_5,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,0,2022-06-08 20:30:00,64,509
user_6,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,0,2022-06-08 09:00:00,12,11
user_6,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,0,2022-06-08 12:30:00,17,30
user_6,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,9,4
user_6,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,7,3
user_6,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,0,2022-06-08 20:30:00,0,0
user_7,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,1,2022-06-08 09:00:00,7,2
user_7,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,1,2022-06-08 12:30:00,49,290
user_7,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,0,2022-06-08 15:30:00,9,6
user_7,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,15,9
user_7,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,11,6
user_8,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,1,2022-06-08 09:00:00,4,1
user_8,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,1,2022-06-08 12:30:00,4,1
user_8,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,4,1
user_8,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,0,2022-06-08 18:00:00,24,77
user_8,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,20,27
user_9,2022-06-08T09:05:00-05:00,2022-06-08 08:30:00,1,2022-06-08 09:00:00,53,185
user_9,2022-06-08T12:35:00-05:00,2022-06-08 12:00:00,1,2022-06-08 12:30:00,45,175
user_9,2022-06-08T15:35:00-05:00,2022-06-08 15:00:00,1,2022-06-08 15:30:00,65,370
user_9,2022-06-08T18:05:00-05:00,2022-06-08 17:30:00,1,2022-06-08 18:00:00,23,21
user_9,2022-06-08T20:35:00-05:00,2022-06-08 20:00:00,1,2022-06-08 20:30:00,38,97
user_0,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,46,253
user_0,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,1,2022-06-09 12:30:00,43,343
user_0,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,0,2022-06-09 15:30:00,39,343
user_0,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,0,2022-06-09 18:00:00,0,0
user_0,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,50,511
user_1,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,1,2022-06-09 09:00:00,7,2
user_1,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,1,2022-06-09 12:30:00,9,3
user_1,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,0,2022-06-09 15:30:00,28,90
user_1,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,7,2
user_1,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,10,4
user_2,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,31,55
user_2,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,0,2022-06-09 12:30:00,14,19
user_2,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,12,10
user_2,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,0,2022-06-09 18:00:00,17,42
user_2,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,56,167
user_3,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,10,14
user_3,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,0,2022-06-09 12:30:00,33,113
user_3,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,4,1
user_3,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,0,2022-06-09 18:00:00,8,5
user_3,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,86,852
user_4,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,12,12
user_4,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,0,2022-06-09 12:30:00,27,45
user_4,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,0,2022-06-09 15:30:00,0,0
user_4,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,0,2022-06-09 18:00:00,30,227
user_4,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,0,2022-06-09 20:30:00,28,83
user_5,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,1,2022-06-09 09:00:00,55,304
user_5,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,1,2022-06-09 12:30:00,10,8
user_5,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,17,14
user_5,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,5,1
user_5,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,14,15
user_6,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,5,2
user_6,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,0,2022-06-09 12:30:00,21,80
user_6,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,0,2022-06-09 15:30:00,25,50
user_6,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,44,349
user_6,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,10,9
user_7,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,1,2022-06-09 09:00:00,34,75
user_7,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,1,2022-06-09 12:30:00,8,8
user_7,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,68,373
user_7,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,19,18
user_7,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,0,2022-06-09 20:30:00,14,15
user_8,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,0,2022-06-09 09:00:00,4,1
user_8,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,1,2022-06-09 12:30:00,63,592
user_8,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,17,20
user_8,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,36,152
user_8,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,0,2022-06-09 20:30:00,17,14
user_9,2022-06-09T09:05:00-05:00,2022-06-09 08:30:00,1,2022-06-09 09:00:00,30,105
user_9,2022-06-09T12:35:00-05:00,2022-06-09 12:00:00,0,2022-06-09 12:30:00,13,18
user_9,2022-06-09T15:35:00-05:00,2022-06-09 15:00:00,1,2022-06-09 15:30:00,12,7
user_9,2022-06-09T18:05:00-05:00,2022-06-09 17:30:00,1,2022-06-09 18:00:00,33,70
user_9,2022-06-09T20:35:00-05:00,2022-06-09 20:00:00,1,2022-06-09 20:30:00,53,184
user_0,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,0,2022-06-10 09:00:00,0,0
user_0,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,32,271
user_0,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,1,2022-06-10 15:30:00,13,12
user_0,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,70,849
user_0,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,23,36
user_1,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,1,2022-06-10 09:00:00,0,0
user_1,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,1,2022-06-10 12:30:00,48,293
user_1,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,12,14
user_1,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,16,26
user_1,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,0,2022-06-10 20:30:00,23,21
user_2,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,0,2022-06-10 09:00:00,68,185
user_2,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,31,57
user_2,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,37,206
user_2,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,106,341
user_2,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,0,2022-06-10 20:30:00,73,931
user_3,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,1,2022-06-10 09:00:00,22,60
user_3,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,14,13
user_3,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,54,724
user_3,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,70,340
user_3,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,0,0
user_4,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,0,2022-06-10 09:00:00,66,273
user_4,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,5,2
user_4,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,35,138
user_4,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,36,240
user_4,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,11,8
user_5,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,1,2022-06-10 09:00:00,19,28
user_5,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,69,919
user_5,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,84,763
user_5,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,0,2022-06-10 18:00:00,5,3
user_5,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,11,11
user_6,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,0,2022-06-10 09:00:00,11,16
user_6,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,1,2022-06-10 12:30:00,6,1
user_6,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,0,2022-06-10 15:30:00,45,172
user_6,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,34,131
user_6,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,56,465
user_7,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,1,2022-06-10 09:00:00,98,768
user_7,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,1,2022-06-10 12:30:00,35,123
user_7,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,1,2022-06-10 15:30:00,47,179
user_7,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,60,211
user_7,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,11,10
user_8,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,1,2022-06-10 09:00:00,15,15
user_8,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,1,2022-06-10 12:30:00,0,0
user_8,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,1,2022-06-10 15:30:00,24,35
user_8,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,34,94
user_8,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,0,2022-06-10 20:30:00,0,0
user_9,2022-06-10T09:05:00-05:00,2022-06-10 08:30:00,0,2022-06-10 09:00:00,3,1
user_9,2022-06-10T12:35:00-05:00,2022-06-10 12:00:00,0,2022-06-10 12:30:00,24,62
user_9,2022-06-10T15:35:00-05:00,2022-06-10 15:00:00,1,2022-06-10 15:30:00,0,0
user_9,2022-06-10T18:05:00-05:00,2022-06-10 17:30:00,1,2022-06-10 18:00:00,0,0
user_9,2022-06-10T20:35:00-05:00,2022-06-10 20:00:00,1,2022-06-10 20:30:00,9,6
user_0,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,7,3
user_0,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,1,2022-06-11 12:30:00,4,1
user_0,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,1,2022-06-11 15:30:00,5,2
user_0,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,7,2
user_0,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,4,1
user_1,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,22,69
user_1,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,1,2022-06-11 12:30:00,10,5
user_1,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,1,2022-06-11 15:30:00,10,6
user_1,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,22,33
user_1,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,82,767
user_2,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,0,2022-06-11 09:00:00,22,97
user_2,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,0,2022-06-11 12:30:00,4,1
user_2,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,66,372
user_2,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,51,281
user_2,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,4,1
user_3,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,44,103
user_3,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,0,2022-06-11 12:30:00,34,172
user_3,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,11,9
user_3,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,12,9
user_3,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,0,2022-06-11 20:30:00,4,1
user_4,2022-06-11T09:05:00-05:00,2022-06-11 08:30:00,1,2022-06-11 09:00:00,0,0
user_4,2022-06-11T12:35:00-05:00,2022-06-11 12:00:00,0,2022-06-11 12:30:00,4,1
user_4,2022-06-11T15:35:00-05:00,2022-06-11 15:00:00,0,2022-06-11 15:30:00,0,0
user_4,2022-06-11T18:05:00-05:00,2022-06-11 17:30:00,1,2022-06-11 18:00:00,50,152
user_4,2022-06-11T20:35:00-05:00,2022-06-11 20:00:00,1,2022-06-11 20:30:00,24,30
